Total[MWh],Forecasted residual load[MWh],Datetime,Weekday,Weekclass,Year,Month,Hour,Grouped_daytype
56283.5,0.0,2015-05-04 19:00:00,Mon,1.0,2015,05,19,Monday
54802.25,0.0,2015-05-04 20:00:00,Mon,1.0,2015,05,20,Monday
53467.25,0.0,2015-05-04 21:00:00,Mon,1.0,2015,05,21,Monday
50448.0,0.0,2015-05-04 22:00:00,Mon,1.0,2015,05,22,Monday
45694.0,0.0,2015-05-04 23:00:00,Mon,1.0,2015,05,23,Monday
44450.0,0.0,2015-05-05 00:00:00,Tue,2.0,2015,05,00,Tuesday-Thursday
42781.5,0.0,2015-05-05 01:00:00,Tue,2.0,2015,05,01,Tuesday-Thursday
41965.5,0.0,2015-05-05 02:00:00,Tue,2.0,2015,05,02,Tuesday-Thursday
42289.0,0.0,2015-05-05 03:00:00,Tue,2.0,2015,05,03,Tuesday-Thursday
43797.0,0.0,2015-05-05 04:00:00,Tue,2.0,2015,05,04,Tuesday-Thursday
47528.25,0.0,2015-05-05 05:00:00,Tue,2.0,2015,05,05,Tuesday-Thursday
55240.5,0.0,2015-05-05 06:00:00,Tue,2.0,2015,05,06,Tuesday-Thursday
60712.25,0.0,2015-05-05 07:00:00,Tue,2.0,2015,05,07,Tuesday-Thursday
63922.25,0.0,2015-05-05 08:00:00,Tue,2.0,2015,05,08,Tuesday-Thursday
64946.5,0.0,2015-05-05 09:00:00,Tue,2.0,2015,05,09,Tuesday-Thursday
66392.25,0.0,2015-05-05 10:00:00,Tue,2.0,2015,05,10,Tuesday-Thursday
67796.5,0.0,2015-05-05 11:00:00,Tue,2.0,2015,05,11,Tuesday-Thursday
67457.75,0.0,2015-05-05 12:00:00,Tue,2.0,2015,05,12,Tuesday-Thursday
66852.5,0.0,2015-05-05 13:00:00,Tue,2.0,2015,05,13,Tuesday-Thursday
65595.0,0.0,2015-05-05 14:00:00,Tue,2.0,2015,05,14,Tuesday-Thursday
64304.5,0.0,2015-05-05 15:00:00,Tue,2.0,2015,05,15,Tuesday-Thursday
62690.25,0.0,2015-05-05 16:00:00,Tue,2.0,2015,05,16,Tuesday-Thursday
61714.0,0.0,2015-05-05 17:00:00,Tue,2.0,2015,05,17,Tuesday-Thursday
60861.5,0.0,2015-05-05 18:00:00,Tue,2.0,2015,05,18,Tuesday-Thursday
60004.75,0.0,2015-05-05 19:00:00,Tue,2.0,2015,05,19,Tuesday-Thursday
58069.75,0.0,2015-05-05 20:00:00,Tue,2.0,2015,05,20,Tuesday-Thursday
56520.25,0.0,2015-05-05 21:00:00,Tue,2.0,2015,05,21,Tuesday-Thursday
53053.75,0.0,2015-05-05 22:00:00,Tue,2.0,2015,05,22,Tuesday-Thursday
48199.25,0.0,2015-05-05 23:00:00,Tue,2.0,2015,05,23,Tuesday-Thursday
44655.0,0.0,2015-05-06 00:00:00,Wed,3.0,2015,05,00,Tuesday-Thursday
42912.25,0.0,2015-05-06 01:00:00,Wed,3.0,2015,05,01,Tuesday-Thursday
42144.0,0.0,2015-05-06 02:00:00,Wed,3.0,2015,05,02,Tuesday-Thursday
42543.5,0.0,2015-05-06 03:00:00,Wed,3.0,2015,05,03,Tuesday-Thursday
43963.0,0.0,2015-05-06 04:00:00,Wed,3.0,2015,05,04,Tuesday-Thursday
47526.0,0.0,2015-05-06 05:00:00,Wed,3.0,2015,05,05,Tuesday-Thursday
54895.75,0.0,2015-05-06 06:00:00,Wed,3.0,2015,05,06,Tuesday-Thursday
60627.25,0.0,2015-05-06 07:00:00,Wed,3.0,2015,05,07,Tuesday-Thursday
63761.25,0.0,2015-05-06 08:00:00,Wed,3.0,2015,05,08,Tuesday-Thursday
64499.25,0.0,2015-05-06 09:00:00,Wed,3.0,2015,05,09,Tuesday-Thursday
65596.75,0.0,2015-05-06 10:00:00,Wed,3.0,2015,05,10,Tuesday-Thursday
66968.75,0.0,2015-05-06 11:00:00,Wed,3.0,2015,05,11,Tuesday-Thursday
66476.75,0.0,2015-05-06 12:00:00,Wed,3.0,2015,05,12,Tuesday-Thursday
65819.5,0.0,2015-05-06 13:00:00,Wed,3.0,2015,05,13,Tuesday-Thursday
64526.25,0.0,2015-05-06 14:00:00,Wed,3.0,2015,05,14,Tuesday-Thursday
63559.75,0.0,2015-05-06 15:00:00,Wed,3.0,2015,05,15,Tuesday-Thursday
62077.5,0.0,2015-05-06 16:00:00,Wed,3.0,2015,05,16,Tuesday-Thursday
61158.5,0.0,2015-05-06 17:00:00,Wed,3.0,2015,05,17,Tuesday-Thursday
60453.5,0.0,2015-05-06 18:00:00,Wed,3.0,2015,05,18,Tuesday-Thursday
59770.25,0.0,2015-05-06 19:00:00,Wed,3.0,2015,05,19,Tuesday-Thursday
57986.75,0.0,2015-05-06 20:00:00,Wed,3.0,2015,05,20,Tuesday-Thursday
56412.5,0.0,2015-05-06 21:00:00,Wed,3.0,2015,05,21,Tuesday-Thursday
52882.5,0.0,2015-05-06 22:00:00,Wed,3.0,2015,05,22,Tuesday-Thursday
48082.75,0.0,2015-05-06 23:00:00,Wed,3.0,2015,05,23,Tuesday-Thursday
46508.75,0.0,2015-05-07 00:00:00,Thu,4.0,2015,05,00,Tuesday-Thursday
44566.75,0.0,2015-05-07 01:00:00,Thu,4.0,2015,05,01,Tuesday-Thursday
43765.0,0.0,2015-05-07 02:00:00,Thu,4.0,2015,05,02,Tuesday-Thursday
44212.25,0.0,2015-05-07 03:00:00,Thu,4.0,2015,05,03,Tuesday-Thursday
45804.0,0.0,2015-05-07 04:00:00,Thu,4.0,2015,05,04,Tuesday-Thursday
49371.25,0.0,2015-05-07 05:00:00,Thu,4.0,2015,05,05,Tuesday-Thursday
56671.5,0.0,2015-05-07 06:00:00,Thu,4.0,2015,05,06,Tuesday-Thursday
62591.75,0.0,2015-05-07 07:00:00,Thu,4.0,2015,05,07,Tuesday-Thursday
65208.75,0.0,2015-05-07 08:00:00,Thu,4.0,2015,05,08,Tuesday-Thursday
66105.75,0.0,2015-05-07 09:00:00,Thu,4.0,2015,05,09,Tuesday-Thursday
67307.0,0.0,2015-05-07 10:00:00,Thu,4.0,2015,05,10,Tuesday-Thursday
69027.75,0.0,2015-05-07 11:00:00,Thu,4.0,2015,05,11,Tuesday-Thursday
68365.0,0.0,2015-05-07 12:00:00,Thu,4.0,2015,05,12,Tuesday-Thursday
66940.0,0.0,2015-05-07 13:00:00,Thu,4.0,2015,05,13,Tuesday-Thursday
65317.25,0.0,2015-05-07 14:00:00,Thu,4.0,2015,05,14,Tuesday-Thursday
63923.0,0.0,2015-05-07 15:00:00,Thu,4.0,2015,05,15,Tuesday-Thursday
62977.5,0.0,2015-05-07 16:00:00,Thu,4.0,2015,05,16,Tuesday-Thursday
62391.75,0.0,2015-05-07 17:00:00,Thu,4.0,2015,05,17,Tuesday-Thursday
62425.5,0.0,2015-05-07 18:00:00,Thu,4.0,2015,05,18,Tuesday-Thursday
61803.75,0.0,2015-05-07 19:00:00,Thu,4.0,2015,05,19,Tuesday-Thursday
59842.25,0.0,2015-05-07 20:00:00,Thu,4.0,2015,05,20,Tuesday-Thursday
58314.75,0.0,2015-05-07 21:00:00,Thu,4.0,2015,05,21,Tuesday-Thursday
54694.25,0.0,2015-05-07 22:00:00,Thu,4.0,2015,05,22,Tuesday-Thursday
49828.25,0.0,2015-05-07 23:00:00,Thu,4.0,2015,05,23,Tuesday-Thursday
46864.75,0.0,2015-05-08 00:00:00,Fri,5.0,2015,05,00,Friday
44925.5,0.0,2015-05-08 01:00:00,Fri,5.0,2015,05,01,Friday
44104.75,0.0,2015-05-08 02:00:00,Fri,5.0,2015,05,02,Friday
44597.75,0.0,2015-05-08 03:00:00,Fri,5.0,2015,05,03,Friday
46083.5,0.0,2015-05-08 04:00:00,Fri,5.0,2015,05,04,Friday
49287.5,0.0,2015-05-08 05:00:00,Fri,5.0,2015,05,05,Friday
56456.5,0.0,2015-05-08 06:00:00,Fri,5.0,2015,05,06,Friday
62144.0,0.0,2015-05-08 07:00:00,Fri,5.0,2015,05,07,Friday
64932.75,0.0,2015-05-08 08:00:00,Fri,5.0,2015,05,08,Friday
65729.25,0.0,2015-05-08 09:00:00,Fri,5.0,2015,05,09,Friday
66795.25,0.0,2015-05-08 10:00:00,Fri,5.0,2015,05,10,Friday
67962.0,0.0,2015-05-08 11:00:00,Fri,5.0,2015,05,11,Friday
67156.5,0.0,2015-05-08 12:00:00,Fri,5.0,2015,05,12,Friday
65800.5,0.0,2015-05-08 13:00:00,Fri,5.0,2015,05,13,Friday
64571.75,0.0,2015-05-08 14:00:00,Fri,5.0,2015,05,14,Friday
62934.25,0.0,2015-05-08 15:00:00,Fri,5.0,2015,05,15,Friday
61878.25,0.0,2015-05-08 16:00:00,Fri,5.0,2015,05,16,Friday
61189.5,0.0,2015-05-08 17:00:00,Fri,5.0,2015,05,17,Friday
60881.0,0.0,2015-05-08 18:00:00,Fri,5.0,2015,05,18,Friday
60305.25,0.0,2015-05-08 19:00:00,Fri,5.0,2015,05,19,Friday
58068.0,0.0,2015-05-08 20:00:00,Fri,5.0,2015,05,20,Friday
56410.5,0.0,2015-05-08 21:00:00,Fri,5.0,2015,05,21,Friday
53619.75,0.0,2015-05-08 22:00:00,Fri,5.0,2015,05,22,Friday
49006.5,0.0,2015-05-08 23:00:00,Fri,5.0,2015,05,23,Friday
42304.75,0.0,2015-05-09 00:00:00,Sat,6.0,2015,05,00,Saturday
40012.25,0.0,2015-05-09 01:00:00,Sat,6.0,2015,05,01,Saturday
38752.5,0.0,2015-05-09 02:00:00,Sat,6.0,2015,05,02,Saturday
38624.25,0.0,2015-05-09 03:00:00,Sat,6.0,2015,05,03,Saturday
38997.25,0.0,2015-05-09 04:00:00,Sat,6.0,2015,05,04,Saturday
39591.5,0.0,2015-05-09 05:00:00,Sat,6.0,2015,05,05,Saturday
40971.75,0.0,2015-05-09 06:00:00,Sat,6.0,2015,05,06,Saturday
44329.0,0.0,2015-05-09 07:00:00,Sat,6.0,2015,05,07,Saturday
48431.0,0.0,2015-05-09 08:00:00,Sat,6.0,2015,05,08,Saturday
51377.25,0.0,2015-05-09 09:00:00,Sat,6.0,2015,05,09,Saturday
53187.5,0.0,2015-05-09 10:00:00,Sat,6.0,2015,05,10,Saturday
54591.75,0.0,2015-05-09 11:00:00,Sat,6.0,2015,05,11,Saturday
54200.25,0.0,2015-05-09 12:00:00,Sat,6.0,2015,05,12,Saturday
52607.25,0.0,2015-05-09 13:00:00,Sat,6.0,2015,05,13,Saturday
50865.5,0.0,2015-05-09 14:00:00,Sat,6.0,2015,05,14,Saturday
49857.5,0.0,2015-05-09 15:00:00,Sat,6.0,2015,05,15,Saturday
49235.25,0.0,2015-05-09 16:00:00,Sat,6.0,2015,05,16,Saturday
49536.25,0.0,2015-05-09 17:00:00,Sat,6.0,2015,05,17,Saturday
50013.25,0.0,2015-05-09 18:00:00,Sat,6.0,2015,05,18,Saturday
49590.75,0.0,2015-05-09 19:00:00,Sat,6.0,2015,05,19,Saturday
48052.0,0.0,2015-05-09 20:00:00,Sat,6.0,2015,05,20,Saturday
47410.0,0.0,2015-05-09 21:00:00,Sat,6.0,2015,05,21,Saturday
45922.5,0.0,2015-05-09 22:00:00,Sat,6.0,2015,05,22,Saturday
42474.75,0.0,2015-05-09 23:00:00,Sat,6.0,2015,05,23,Saturday
39251.0,0.0,2015-05-10 00:00:00,Sun,0.0,2015,05,00,Sunday
37072.0,0.0,2015-05-10 01:00:00,Sun,0.0,2015,05,01,Sunday
36000.0,0.0,2015-05-10 02:00:00,Sun,0.0,2015,05,02,Sunday
35807.25,0.0,2015-05-10 03:00:00,Sun,0.0,2015,05,03,Sunday
36155.0,0.0,2015-05-10 04:00:00,Sun,0.0,2015,05,04,Sunday
36623.5,0.0,2015-05-10 05:00:00,Sun,0.0,2015,05,05,Sunday
36868.0,0.0,2015-05-10 06:00:00,Sun,0.0,2015,05,06,Sunday
39033.25,0.0,2015-05-10 07:00:00,Sun,0.0,2015,05,07,Sunday
42560.5,0.0,2015-05-10 08:00:00,Sun,0.0,2015,05,08,Sunday
45653.5,0.0,2015-05-10 09:00:00,Sun,0.0,2015,05,09,Sunday
48421.75,0.0,2015-05-10 10:00:00,Sun,0.0,2015,05,10,Sunday
51226.5,0.0,2015-05-10 11:00:00,Sun,0.0,2015,05,11,Sunday
51098.5,0.0,2015-05-10 12:00:00,Sun,0.0,2015,05,12,Sunday
49516.75,0.0,2015-05-10 13:00:00,Sun,0.0,2015,05,13,Sunday
47721.25,0.0,2015-05-10 14:00:00,Sun,0.0,2015,05,14,Sunday
46899.0,0.0,2015-05-10 15:00:00,Sun,0.0,2015,05,15,Sunday
46490.0,0.0,2015-05-10 16:00:00,Sun,0.0,2015,05,16,Sunday
47490.75,0.0,2015-05-10 17:00:00,Sun,0.0,2015,05,17,Sunday
49144.5,0.0,2015-05-10 18:00:00,Sun,0.0,2015,05,18,Sunday
49005.5,0.0,2015-05-10 19:00:00,Sun,0.0,2015,05,19,Sunday
48255.75,0.0,2015-05-10 20:00:00,Sun,0.0,2015,05,20,Sunday
47801.25,0.0,2015-05-10 21:00:00,Sun,0.0,2015,05,21,Sunday
46827.25,0.0,2015-05-10 22:00:00,Sun,0.0,2015,05,22,Sunday
43051.25,0.0,2015-05-10 23:00:00,Sun,0.0,2015,05,23,Sunday
41156.75,0.0,2015-05-11 00:00:00,Mon,1.0,2015,05,00,Monday
39526.25,0.0,2015-05-11 01:00:00,Mon,1.0,2015,05,01,Monday
38881.0,0.0,2015-05-11 02:00:00,Mon,1.0,2015,05,02,Monday
39246.5,0.0,2015-05-11 03:00:00,Mon,1.0,2015,05,03,Monday
40914.5,0.0,2015-05-11 04:00:00,Mon,1.0,2015,05,04,Monday
44995.75,0.0,2015-05-11 05:00:00,Mon,1.0,2015,05,05,Monday
53450.5,0.0,2015-05-11 06:00:00,Mon,1.0,2015,05,06,Monday
59736.5,0.0,2015-05-11 07:00:00,Mon,1.0,2015,05,07,Monday
63316.5,0.0,2015-05-11 08:00:00,Mon,1.0,2015,05,08,Monday
64411.5,0.0,2015-05-11 09:00:00,Mon,1.0,2015,05,09,Monday
66105.75,0.0,2015-05-11 10:00:00,Mon,1.0,2015,05,10,Monday
67360.5,0.0,2015-05-11 11:00:00,Mon,1.0,2015,05,11,Monday
67075.75,0.0,2015-05-11 12:00:00,Mon,1.0,2015,05,12,Monday
66134.5,0.0,2015-05-11 13:00:00,Mon,1.0,2015,05,13,Monday
62759.5,0.0,2015-05-11 14:00:00,Mon,1.0,2015,05,14,Monday
61113.75,0.0,2015-05-11 15:00:00,Mon,1.0,2015,05,15,Monday
59613.75,0.0,2015-05-11 16:00:00,Mon,1.0,2015,05,16,Monday
59545.75,0.0,2015-05-11 17:00:00,Mon,1.0,2015,05,17,Monday
59572.0,0.0,2015-05-11 18:00:00,Mon,1.0,2015,05,18,Monday
59273.5,0.0,2015-05-11 19:00:00,Mon,1.0,2015,05,19,Monday
57488.0,0.0,2015-05-11 20:00:00,Mon,1.0,2015,05,20,Monday
55857.0,0.0,2015-05-11 21:00:00,Mon,1.0,2015,05,21,Monday
52531.0,0.0,2015-05-11 22:00:00,Mon,1.0,2015,05,22,Monday
47787.5,0.0,2015-05-11 23:00:00,Mon,1.0,2015,05,23,Monday
44930.0,0.0,2015-05-12 00:00:00,Tue,2.0,2015,05,00,Tuesday-Thursday
42823.25,0.0,2015-05-12 01:00:00,Tue,2.0,2015,05,01,Tuesday-Thursday
41906.0,0.0,2015-05-12 02:00:00,Tue,2.0,2015,05,02,Tuesday-Thursday
42255.0,0.0,2015-05-12 03:00:00,Tue,2.0,2015,05,03,Tuesday-Thursday
43618.5,0.0,2015-05-12 04:00:00,Tue,2.0,2015,05,04,Tuesday-Thursday
46977.5,0.0,2015-05-12 05:00:00,Tue,2.0,2015,05,05,Tuesday-Thursday
54922.25,0.0,2015-05-12 06:00:00,Tue,2.0,2015,05,06,Tuesday-Thursday
60983.25,0.0,2015-05-12 07:00:00,Tue,2.0,2015,05,07,Tuesday-Thursday
64477.75,0.0,2015-05-12 08:00:00,Tue,2.0,2015,05,08,Tuesday-Thursday
65175.0,0.0,2015-05-12 09:00:00,Tue,2.0,2015,05,09,Tuesday-Thursday
66440.25,0.0,2015-05-12 10:00:00,Tue,2.0,2015,05,10,Tuesday-Thursday
68024.75,0.0,2015-05-12 11:00:00,Tue,2.0,2015,05,11,Tuesday-Thursday
67678.5,0.0,2015-05-12 12:00:00,Tue,2.0,2015,05,12,Tuesday-Thursday
66616.25,0.0,2015-05-12 13:00:00,Tue,2.0,2015,05,13,Tuesday-Thursday
63713.25,0.0,2015-05-12 14:00:00,Tue,2.0,2015,05,14,Tuesday-Thursday
62186.5,0.0,2015-05-12 15:00:00,Tue,2.0,2015,05,15,Tuesday-Thursday
60761.5,0.0,2015-05-12 16:00:00,Tue,2.0,2015,05,16,Tuesday-Thursday
60541.25,0.0,2015-05-12 17:00:00,Tue,2.0,2015,05,17,Tuesday-Thursday
60305.25,0.0,2015-05-12 18:00:00,Tue,2.0,2015,05,18,Tuesday-Thursday
59665.25,0.0,2015-05-12 19:00:00,Tue,2.0,2015,05,19,Tuesday-Thursday
57824.0,0.0,2015-05-12 20:00:00,Tue,2.0,2015,05,20,Tuesday-Thursday
56117.0,0.0,2015-05-12 21:00:00,Tue,2.0,2015,05,21,Tuesday-Thursday
52664.75,0.0,2015-05-12 22:00:00,Tue,2.0,2015,05,22,Tuesday-Thursday
47811.25,0.0,2015-05-12 23:00:00,Tue,2.0,2015,05,23,Tuesday-Thursday
44361.75,0.0,2015-05-13 00:00:00,Wed,3.0,2015,05,00,Tuesday-Thursday
42182.5,0.0,2015-05-13 01:00:00,Wed,3.0,2015,05,01,Tuesday-Thursday
41171.75,0.0,2015-05-13 02:00:00,Wed,3.0,2015,05,02,Tuesday-Thursday
41403.5,0.0,2015-05-13 03:00:00,Wed,3.0,2015,05,03,Tuesday-Thursday
42589.0,0.0,2015-05-13 04:00:00,Wed,3.0,2015,05,04,Tuesday-Thursday
45299.25,0.0,2015-05-13 05:00:00,Wed,3.0,2015,05,05,Tuesday-Thursday
52014.0,0.0,2015-05-13 06:00:00,Wed,3.0,2015,05,06,Tuesday-Thursday
57323.75,0.0,2015-05-13 07:00:00,Wed,3.0,2015,05,07,Tuesday-Thursday
60287.0,0.0,2015-05-13 08:00:00,Wed,3.0,2015,05,08,Tuesday-Thursday
61495.25,0.0,2015-05-13 09:00:00,Wed,3.0,2015,05,09,Tuesday-Thursday
62765.5,0.0,2015-05-13 10:00:00,Wed,3.0,2015,05,10,Tuesday-Thursday
64224.0,0.0,2015-05-13 11:00:00,Wed,3.0,2015,05,11,Tuesday-Thursday
63637.25,0.0,2015-05-13 12:00:00,Wed,3.0,2015,05,12,Tuesday-Thursday
62784.75,0.0,2015-05-13 13:00:00,Wed,3.0,2015,05,13,Tuesday-Thursday
59448.0,0.0,2015-05-13 14:00:00,Wed,3.0,2015,05,14,Tuesday-Thursday
57779.75,0.0,2015-05-13 15:00:00,Wed,3.0,2015,05,15,Tuesday-Thursday
56663.25,0.0,2015-05-13 16:00:00,Wed,3.0,2015,05,16,Tuesday-Thursday
56427.75,0.0,2015-05-13 17:00:00,Wed,3.0,2015,05,17,Tuesday-Thursday
56407.5,0.0,2015-05-13 18:00:00,Wed,3.0,2015,05,18,Tuesday-Thursday
55872.0,0.0,2015-05-13 19:00:00,Wed,3.0,2015,05,19,Tuesday-Thursday
53984.75,0.0,2015-05-13 20:00:00,Wed,3.0,2015,05,20,Tuesday-Thursday
52525.0,0.0,2015-05-13 21:00:00,Wed,3.0,2015,05,21,Tuesday-Thursday
49769.75,0.0,2015-05-13 22:00:00,Wed,3.0,2015,05,22,Tuesday-Thursday
45830.25,0.0,2015-05-13 23:00:00,Wed,3.0,2015,05,23,Tuesday-Thursday
43407.5,0.0,2015-05-14 00:00:00,Thu,4.0,2015,05,00,Tuesday-Thursday
40942.25,0.0,2015-05-14 01:00:00,Thu,4.0,2015,05,01,Tuesday-Thursday
39570.25,0.0,2015-05-14 02:00:00,Thu,4.0,2015,05,02,Tuesday-Thursday
39225.5,0.0,2015-05-14 03:00:00,Thu,4.0,2015,05,03,Tuesday-Thursday
39274.5,0.0,2015-05-14 04:00:00,Thu,4.0,2015,05,04,Tuesday-Thursday
38935.5,0.0,2015-05-14 05:00:00,Thu,4.0,2015,05,05,Tuesday-Thursday
39121.75,0.0,2015-05-14 06:00:00,Thu,4.0,2015,05,06,Tuesday-Thursday
41376.75,0.0,2015-05-14 07:00:00,Thu,4.0,2015,05,07,Tuesday-Thursday
44592.75,0.0,2015-05-14 08:00:00,Thu,4.0,2015,05,08,Tuesday-Thursday
47328.5,0.0,2015-05-14 09:00:00,Thu,4.0,2015,05,09,Tuesday-Thursday
49540.5,0.0,2015-05-14 10:00:00,Thu,4.0,2015,05,10,Tuesday-Thursday
51692.75,0.0,2015-05-14 11:00:00,Thu,4.0,2015,05,11,Tuesday-Thursday
51041.75,0.0,2015-05-14 12:00:00,Thu,4.0,2015,05,12,Tuesday-Thursday
49206.0,0.0,2015-05-14 13:00:00,Thu,4.0,2015,05,13,Tuesday-Thursday
47587.25,0.0,2015-05-14 14:00:00,Thu,4.0,2015,05,14,Tuesday-Thursday
46329.0,0.0,2015-05-14 15:00:00,Thu,4.0,2015,05,15,Tuesday-Thursday
45932.5,0.0,2015-05-14 16:00:00,Thu,4.0,2015,05,16,Tuesday-Thursday
46424.5,0.0,2015-05-14 17:00:00,Thu,4.0,2015,05,17,Tuesday-Thursday
47763.75,0.0,2015-05-14 18:00:00,Thu,4.0,2015,05,18,Tuesday-Thursday
48004.0,0.0,2015-05-14 19:00:00,Thu,4.0,2015,05,19,Tuesday-Thursday
47432.5,0.0,2015-05-14 20:00:00,Thu,4.0,2015,05,20,Tuesday-Thursday
47458.0,0.0,2015-05-14 21:00:00,Thu,4.0,2015,05,21,Tuesday-Thursday
46629.75,0.0,2015-05-14 22:00:00,Thu,4.0,2015,05,22,Tuesday-Thursday
43206.25,0.0,2015-05-14 23:00:00,Thu,4.0,2015,05,23,Tuesday-Thursday
38402.75,0.0,2015-05-15 00:00:00,Fri,5.0,2015,05,00,Friday
37285.0,0.0,2015-05-15 01:00:00,Fri,5.0,2015,05,01,Friday
36854.75,0.0,2015-05-15 02:00:00,Fri,5.0,2015,05,02,Friday
37246.75,0.0,2015-05-15 03:00:00,Fri,5.0,2015,05,03,Friday
38930.25,0.0,2015-05-15 04:00:00,Fri,5.0,2015,05,04,Friday
43001.25,0.0,2015-05-15 05:00:00,Fri,5.0,2015,05,05,Friday
50061.0,0.0,2015-05-15 06:00:00,Fri,5.0,2015,05,06,Friday
55760.5,0.0,2015-05-15 07:00:00,Fri,5.0,2015,05,07,Friday
59422.25,0.0,2015-05-15 08:00:00,Fri,5.0,2015,05,08,Friday
60507.0,0.0,2015-05-15 09:00:00,Fri,5.0,2015,05,09,Friday
61761.25,0.0,2015-05-15 10:00:00,Fri,5.0,2015,05,10,Friday
63128.75,0.0,2015-05-15 11:00:00,Fri,5.0,2015,05,11,Friday
62274.25,0.0,2015-05-15 12:00:00,Fri,5.0,2015,05,12,Friday
61614.5,0.0,2015-05-15 13:00:00,Fri,5.0,2015,05,13,Friday
60279.75,0.0,2015-05-15 14:00:00,Fri,5.0,2015,05,14,Friday
59366.25,0.0,2015-05-15 15:00:00,Fri,5.0,2015,05,15,Friday
58189.0,0.0,2015-05-15 16:00:00,Fri,5.0,2015,05,16,Friday
57330.0,0.0,2015-05-15 17:00:00,Fri,5.0,2015,05,17,Friday
57099.25,0.0,2015-05-15 18:00:00,Fri,5.0,2015,05,18,Friday
56222.25,0.0,2015-05-15 19:00:00,Fri,5.0,2015,05,19,Friday
54081.25,0.0,2015-05-15 20:00:00,Fri,5.0,2015,05,20,Friday
52477.5,0.0,2015-05-15 21:00:00,Fri,5.0,2015,05,21,Friday
49616.25,0.0,2015-05-15 22:00:00,Fri,5.0,2015,05,22,Friday
45157.75,0.0,2015-05-15 23:00:00,Fri,5.0,2015,05,23,Friday
42532.25,0.0,2015-05-16 00:00:00,Sat,6.0,2015,05,00,Saturday
40376.75,0.0,2015-05-16 01:00:00,Sat,6.0,2015,05,01,Saturday
39103.0,0.0,2015-05-16 02:00:00,Sat,6.0,2015,05,02,Saturday
38909.5,0.0,2015-05-16 03:00:00,Sat,6.0,2015,05,03,Saturday
39318.25,0.0,2015-05-16 04:00:00,Sat,6.0,2015,05,04,Saturday
39967.25,0.0,2015-05-16 05:00:00,Sat,6.0,2015,05,05,Saturday
41717.25,0.0,2015-05-16 06:00:00,Sat,6.0,2015,05,06,Saturday
45457.5,0.0,2015-05-16 07:00:00,Sat,6.0,2015,05,07,Saturday
49710.25,0.0,2015-05-16 08:00:00,Sat,6.0,2015,05,08,Saturday
52784.75,0.0,2015-05-16 09:00:00,Sat,6.0,2015,05,09,Saturday
54831.75,0.0,2015-05-16 10:00:00,Sat,6.0,2015,05,10,Saturday
56235.25,0.0,2015-05-16 11:00:00,Sat,6.0,2015,05,11,Saturday
55229.25,0.0,2015-05-16 12:00:00,Sat,6.0,2015,05,12,Saturday
53577.5,0.0,2015-05-16 13:00:00,Sat,6.0,2015,05,13,Saturday
51900.25,0.0,2015-05-16 14:00:00,Sat,6.0,2015,05,14,Saturday
50546.5,0.0,2015-05-16 15:00:00,Sat,6.0,2015,05,15,Saturday
49918.25,0.0,2015-05-16 16:00:00,Sat,6.0,2015,05,16,Saturday
50456.75,0.0,2015-05-16 17:00:00,Sat,6.0,2015,05,17,Saturday
51111.25,0.0,2015-05-16 18:00:00,Sat,6.0,2015,05,18,Saturday
49935.75,0.0,2015-05-16 19:00:00,Sat,6.0,2015,05,19,Saturday
48119.75,0.0,2015-05-16 20:00:00,Sat,6.0,2015,05,20,Saturday
47140.5,0.0,2015-05-16 21:00:00,Sat,6.0,2015,05,21,Saturday
45483.25,0.0,2015-05-16 22:00:00,Sat,6.0,2015,05,22,Saturday
42136.25,0.0,2015-05-16 23:00:00,Sat,6.0,2015,05,23,Saturday
41293.75,0.0,2015-05-17 00:00:00,Sun,0.0,2015,05,00,Sunday
39024.25,0.0,2015-05-17 01:00:00,Sun,0.0,2015,05,01,Sunday
38012.5,0.0,2015-05-17 02:00:00,Sun,0.0,2015,05,02,Sunday
37685.75,0.0,2015-05-17 03:00:00,Sun,0.0,2015,05,03,Sunday
38000.25,0.0,2015-05-17 04:00:00,Sun,0.0,2015,05,04,Sunday
38327.5,0.0,2015-05-17 05:00:00,Sun,0.0,2015,05,05,Sunday
38732.25,0.0,2015-05-17 06:00:00,Sun,0.0,2015,05,06,Sunday
41037.75,0.0,2015-05-17 07:00:00,Sun,0.0,2015,05,07,Sunday
44580.75,0.0,2015-05-17 08:00:00,Sun,0.0,2015,05,08,Sunday
47471.5,0.0,2015-05-17 09:00:00,Sun,0.0,2015,05,09,Sunday
49707.25,0.0,2015-05-17 10:00:00,Sun,0.0,2015,05,10,Sunday
51964.0,0.0,2015-05-17 11:00:00,Sun,0.0,2015,05,11,Sunday
51240.5,0.0,2015-05-17 12:00:00,Sun,0.0,2015,05,12,Sunday
49404.0,0.0,2015-05-17 13:00:00,Sun,0.0,2015,05,13,Sunday
47727.25,0.0,2015-05-17 14:00:00,Sun,0.0,2015,05,14,Sunday
46334.5,0.0,2015-05-17 15:00:00,Sun,0.0,2015,05,15,Sunday
45723.5,0.0,2015-05-17 16:00:00,Sun,0.0,2015,05,16,Sunday
46171.75,0.0,2015-05-17 17:00:00,Sun,0.0,2015,05,17,Sunday
47894.75,0.0,2015-05-17 18:00:00,Sun,0.0,2015,05,18,Sunday
48144.0,0.0,2015-05-17 19:00:00,Sun,0.0,2015,05,19,Sunday
