Date;Time of day;Physical net export[MWh];Netherlands (export)[MWh];Netherlands (import)[MWh];Switzerland (export)[MWh];Switzerland (import)[MWh];Denmark (export)[MWh];Denmark (import)[MWh];Czech Republic (export)[MWh];Czech Republic (import)[MWh];Luxembourg (export)[MWh];Luxembourg (import)[MWh];Sweden (export)[MWh];Sweden (import)[MWh];Austria (export)[MWh];Austria (import)[MWh];France (export)[MWh];France (import)[MWh];Poland (export)[MWh];Poland (import)[MWh]
Jan 8, 2019;1:00 PM;11,435;2,069;-0;3,081;0;1,014;-0;1,575;-80;493;-0;61;-0;2,396;-2;52;-200;976;-0
Jan 8, 2019;2:00 PM;11,761;1,826;-0;3,577;0;1,064;-0;1,512;-113;471;-0;61;-0;2,478;0;128;-187;944;-0
Jan 8, 2019;3:00 PM;12,024;1,811;-0;3,950;0;1,238;-0;1,432;-136;485;-0;61;-0;2,387;0;102;-307;1,001;-0
Jan 8, 2019;4:00 PM;11,639;1,633;-0;3,755;0;930;-0;1,626;-147;474;-0;61;-0;2,391;0;99;-421;1,238;-0
Jan 8, 2019;5:00 PM;11,656;1,973;-0;3,145;-18;1,240;-0;1,550;-124;540;-0;61;-0;2,106;-1;158;-109;1,135;-0
Jan 8, 2019;6:00 PM;11,672;2,188;-0;2,680;-50;1,018;-0;1,557;-146;583;-0;61;-0;2,396;-43;378;-5;1,055;-0
Jan 8, 2019;7:00 PM;11,506;2,437;-0;2,382;-39;1,017;-0;1,571;-171;556;-0;61;-0;2,461;-78;267;-19;1,061;-0
Jan 8, 2019;8:00 PM;11,370;2,416;-0;2,714;-11;779;-0;1,496;-272;515;-0;61;-0;2,384;-83;303;-25;1,093;-0
Jan 8, 2019;9:00 PM;11,568;1,949;-0;3,923;0;844;-0;1,310;-420;456;-0;61;-0;2,330;-9;253;-181;1,052;-0
Jan 8, 2019;10:00 PM;12,395;1,982;-0;4,183;0;941;-0;1,287;-394;496;-0;61;-0;2,547;-1;309;-125;1,109;-0
Jan 8, 2019;11:00 PM;12,592;2,081;-0;4,499;0;668;-37;1,257;-436;472;-0;62;-0;2,845;-6;379;-286;1,094;-0
Jan 9, 2019;12:00 AM;12,982;2,149;-0;4,248;0;1,149;-0;1,262;-333;380;-0;61;-0;3,248;-1;232;-481;1,068;-0
Jan 9, 2019;1:00 AM;12,187;1,877;-0;4,300;0;789;-0;1,402;-267;344;-0;61;-0;3,224;0;29;-639;1,067;-0
Jan 9, 2019;2:00 AM;12,315;1,846;-0;4,593;0;697;-96;1,384;-266;349;-0;61;-0;3,270;0;42;-629;1,064;-0
Jan 9, 2019;3:00 AM;12,390;1,798;-0;4,475;0;691;-230;1,360;-265;387;-0;61;-0;3,284;0;240;-486;1,075;-0
Jan 9, 2019;4:00 AM;11,943;1,834;-0;4,283;0;680;-180;1,527;-229;364;-0;61;-0;3,300;0;0;-710;1,013;-0
Jan 9, 2019;5:00 AM;12,716;1,690;-0;4,531;0;703;-62;1,447;-334;415;-0;61;-0;3,285;0;263;-308;1,025;-0
Jan 9, 2019;6:00 AM;12,315;1,336;-0;4,690;0;712;-203;1,554;-265;383;-0;61;-0;3,005;0;167;-121;996;-0
Jan 9, 2019;7:00 AM;11,571;1,527;-0;3,716;-18;754;-2;1,532;-185;525;-0;61;-0;2,364;0;321;-25;1,001;-0
Jan 9, 2019;8:00 AM;11,077;1,724;-0;3,134;-40;767;-0;1,531;-192;610;-0;3;-0;2,267;0;226;-8;1,055;-0
Jan 9, 2019;9:00 AM;11,054;1,871;-0;2,842;-103;892;-0;1,431;-145;649;-0;2;-0;2,178;0;326;0;1,111;-0
Jan 9, 2019;10:00 AM;10,887;1,785;-0;2,960;-55;746;-128;1,458;-149;686;-0;2;-0;2,127;0;340;0;1,115;-0
Jan 9, 2019;11:00 AM;11,045;1,780;-0;3,262;-3;675;-416;1,553;-151;670;-0;60;-0;2,302;0;228;-121;1,206;-0
Jan 9, 2019;12:00 PM;11,594;1,773;-0;3,299;0;797;-16;1,585;-114;669;-0;61;-0;2,269;0;274;-203;1,200;-0
Jan 9, 2019;1:00 PM;11,486;1,809;-0;3,597;0;712;-357;1,689;-124;633;-0;62;-0;2,426;0;190;-391;1,240;-0
Jan 9, 2019;2:00 PM;11,216;1,596;-0;3,721;0;699;-502;1,719;-120;614;-0;72;-0;2,494;0;143;-428;1,208;-0
Jan 9, 2019;3:00 PM;10,983;1,407;-0;3,562;0;713;-81;1,680;-122;595;-0;71;-0;2,492;0;39;-524;1,151;-0
Jan 9, 2019;4:00 PM;11,917;1,645;-0;3,888;0;553;-0;1,768;-119;632;-0;5;-0;2,636;0;100;-438;1,247;-0
Jan 9, 2019;5:00 PM;10,110;1,959;-0;2,727;-2;593;-0;1,618;-110;579;-0;0;-55;2,157;-13;0;-421;1,078;-0
Jan 9, 2019;6:00 PM;11,407;1,974;-0;2,981;-85;595;-0;1,551;-153;678;-0;1;-0;2,159;0;661;-4;1,049;-0
Jan 9, 2019;7:00 PM;10,980;2,374;-0;2,560;-42;536;-63;1,412;-193;681;-0;2;-0;2,170;0;551;-18;1,010;-0
Jan 9, 2019;8:00 PM;12,602;2,261;-0;3,181;-52;1,022;-0;1,519;-240;582;-0;2;-0;2,579;0;773;-3;978;-0
Jan 9, 2019;9:00 PM;12,702;1,749;-0;4,160;0;1,023;-0;1,330;-408;490;-0;2;-0;2,826;-3;557;-35;1,011;-0
Jan 9, 2019;10:00 PM;11,493;1,316;-0;3,868;0;843;-0;1,245;-528;505;-0;68;-0;2,647;-14;549;-17;1,011;-0
Jan 9, 2019;11:00 PM;11,697;1,514;-0;4,141;0;1,204;-0;1,057;-727;494;-0;71;-0;2,634;-21;566;-34;798;-0
Jan 10, 2019;12:00 AM;9,264;854;-0;3,414;0;1,166;-0;828;-762;349;-0;215;-0;2,512;-40;57;-342;1,013;-0
Jan 10, 2019;1:00 AM;10,717;1,172;-0;4,177;0;1,066;-0;648;-893;399;-0;19;-0;2,643;-106;429;-28;1,191;-0
Jan 10, 2019;2:00 AM;9,525;997;-0;3,955;0;1,186;-0;439;-971;354;-0;246;-0;2,515;-197;41;-242;1,202;-0
Jan 10, 2019;3:00 AM;10,031;1,198;-0;4,185;0;1,169;-0;390;-913;378;-0;27;-0;2,576;-60;67;-127;1,141;-0
Jan 10, 2019;4:00 AM;10,363;1,283;-0;4,237;0;981;-0;551;-854;399;-0;419;-0;2,530;-114;77;-154;1,008;-0
Jan 10, 2019;5:00 AM;9,770;999;-0;4,152;0;805;-0;614;-909;370;-0;433;-0;2,566;-74;80;-249;983;-0
Jan 10, 2019;6:00 AM;7,486;416;-76;3,302;0;80;-91;1,030;-358;397;-0;0;-28;2,419;0;0;-556;951;-0
Jan 10, 2019;7:00 AM;3,900;1,332;-0;1,074;-203;410;-273;813;-278;552;-0;0;-476;1,128;-289;92;-681;699;-0
Jan 10, 2019;8:00 AM;3,207;2,066;-6;417;-291;274;-187;581;-428;676;-0;0;-389;1,005;-506;171;-928;752;-0
Jan 10, 2019;9:00 AM;2,887;1,888;-220;305;-229;340;-251;718;-354;640;-0;0;-592;1,069;-372;20;-967;892;-0
Jan 10, 2019;10:00 AM;2,045;1,758;-378;229;-345;283;-284;724;-312;676;-0;0;-609;972;-501;0;-1,090;922;-0
Jan 10, 2019;11:00 AM;1,196;1,475;-423;175;-332;241;-127;603;-388;672;-0;0;-610;897;-542;0;-1,277;832;-0
Jan 10, 2019;12:00 PM;-133;1,312;-543;100;-616;138;-251;472;-443;633;-0;0;-311;730;-676;0;-1,368;690;-0
Jan 10, 2019;1:00 PM;-527;1,338;-497;12;-763;141;-348;543;-299;591;-0;0;-223;720;-737;0;-1,730;725;-0
Jan 10, 2019;2:00 PM;-488;1,240;-492;70;-343;87;-349;519;-342;563;-0;0;-357;673;-556;0;-1,907;706;-0
Jan 10, 2019;3:00 PM;-694;1,049;-562;134;-190;92;-356;515;-377;527;-0;0;-365;606;-434;0;-2,183;850;-0
Jan 10, 2019;4:00 PM;320;1,391;-461;80;-329;227;-349;542;-390;568;-0;0;-121;656;-513;0;-1,877;896;-0
Jan 10, 2019;5:00 PM;303;1,455;-365;8;-695;248;-353;513;-381;613;-0;0;-416;652;-754;8;-1,315;1,085;-0
Jan 10, 2019;6:00 PM;427;1,226;-374;22;-761;245;-363;424;-539;681;-0;0;-601;564;-886;354;-619;1,054;-0
Jan 10, 2019;7:00 PM;1,476;962;-188;281;-353;12;-418;428;-660;711;-0;0;-610;585;-595;439;-117;999;-0
Jan 10, 2019;8:00 PM;3,399;957;-129;1,020;-237;7;-393;522;-665;698;-0;0;-610;879;-347;631;0;1,066;-0
Jan 10, 2019;9:00 PM;5,278;647;-84;2,689;-193;3;-598;334;-972;681;-0;0;-610;1,474;-443;1,411;0;939;-0
Jan 10, 2019;10:00 PM;7,100;585;-3;3,700;-85;8;-795;456;-1,057;710;-0;0;-610;1,956;-112;1,241;0;1,106;-0
Jan 10, 2019;11:00 PM;8,520;1,698;-0;4,155;-59;30;-862;271;-1,328;674;-0;0;-610;2,173;-207;1,622;0;963;-0
Jan 11, 2019;12:00 AM;8,544;1,656;-0;3,988;-14;24;-777;392;-1,176;463;-0;0;-110;2,409;-133;972;-3;853;-0
Jan 11, 2019;1:00 AM;9,615;1,864;-0;4,477;0;0;-765;402;-1,047;450;-0;2;-0;2,522;-201;1,022;0;889;-0
Jan 11, 2019;2:00 AM;9,581;1,908;-0;4,626;0;0;-933;376;-1,007;463;-0;2;-0;2,483;-280;909;-25;1,059;-0
Jan 11, 2019;3:00 AM;9,027;1,541;-0;4,713;0;8;-862;411;-1,046;465;-0;2;-0;2,519;-452;853;-218;1,093;-0
Jan 11, 2019;4:00 AM;10,455;2,087;-0;4,780;0;8;-604;493;-1,009;492;-0;2;-0;2,653;-276;850;-190;1,169;-0
Jan 11, 2019;5:00 AM;11,627;2,201;-0;4,677;0;119;-358;895;-725;485;-0;118;-0;2,464;-172;878;-52;1,097;-0
Jan 11, 2019;6:00 AM;11,955;1,753;-0;4,747;-25;7;-608;1,371;-385;583;-0;0;-320;2,679;-8;983;-14;1,192;-0
Jan 11, 2019;7:00 AM;10,017;1,892;-0;3,316;-63;15;-594;1,436;-329;677;-0;0;-585;2,343;0;891;0;1,018;-0
Jan 11, 2019;8:00 AM;8,452;1,980;-0;2,578;-104;66;-666;1,296;-468;709;-0;0;-547;2,072;0;559;0;977;-0
Jan 11, 2019;9:00 AM;8,460;1,776;-0;2,763;-132;65;-650;1,230;-491;715;-0;0;-545;1,905;-2;849;0;977;-0
Jan 11, 2019;10:00 AM;7,292;1,860;-0;2,464;-132;5;-859;1,186;-596;746;-0;0;-545;1,578;-42;789;0;838;-0
Jan 11, 2019;11:00 AM;7,317;1,839;-0;2,525;-76;4;-868;1,218;-598;750;-0;0;-545;1,480;-42;667;0;963;-0
Jan 11, 2019;12:00 PM;8,052;2,025;-0;2,467;-89;9;-760;1,280;-498;758;-0;0;-278;1,459;-78;768;0;989;-0
Jan 11, 2019;1:00 PM;9,059;2,099;-0;2,563;-38;14;-234;1,397;-453;669;-0;0;-182;1,615;-60;645;-2;1,026;-0
Jan 11, 2019;2:00 PM;10,253;1,694;-0;2,890;0;563;-0;1,532;-399;657;-0;43;-0;1,941;-20;368;-102;1,086;-0
Jan 11, 2019;3:00 PM;10,373;1,586;-0;2,740;-3;995;-0;1,521;-387;682;-0;75;-0;1,811;-17;363;-41;1,048;-0
Jan 11, 2019;4:00 PM;11,104;1,248;-0;2,810;0;1,354;-0;1,855;-220;632;-0;75;-0;2,166;0;212;-131;1,103;-0
Jan 11, 2019;5:00 PM;11,417;1,815;-0;2,627;-115;813;-0;1,779;-189;708;-0;5;-0;2,227;-2;598;-6;1,157;-0
Jan 11, 2019;6:00 PM;11,728;1,878;-0;2,640;-138;1,034;-0;1,818;-207;736;-0;72;-0;2,105;-31;724;0;1,097;-0
Jan 11, 2019;7:00 PM;10,744;1,791;-0;2,368;-75;741;-0;1,801;-216;653;-0;5;-0;2,214;-21;330;-2;1,155;-0
Jan 11, 2019;8:00 PM;11,571;1,758;-0;2,753;-67;1,107;-0;1,850;-192;558;-0;72;-0;2,355;-15;265;-18;1,145;-0
Jan 11, 2019;9:00 PM;11,204;1,618;-0;2,964;-32;863;-0;1,834;-220;460;-0;75;-0;2,455;-2;156;-48;1,081;-0
Jan 11, 2019;10:00 PM;11,423;1,390;-0;3,445;-34;1,101;-0;1,685;-260;521;-0;5;-0;2,331;-17;296;-33;993;-0
Jan 11, 2019;11:00 PM;11,609;1,688;-0;3,729;-12;899;-0;1,277;-341;469;-0;72;-0;2,369;-13;315;-55;1,212;-0
Jan 12, 2019;12:00 AM;12,367;2,549;-0;4,203;-110;68;-361;867;-522;548;-0;5;-0;2,515;-32;1,430;0;1,207;-0
Jan 12, 2019;1:00 AM;13,030;2,938;-0;4,606;-112;48;-413;685;-681;581;-0;3;-0;2,546;-105;1,763;0;1,171;-0
Jan 12, 2019;2:00 AM;13,141;2,377;-0;4,898;-52;222;-372;844;-707;524;-0;3;-0;2,789;-47;1,601;0;1,061;-0
Jan 12, 2019;3:00 AM;13,326;2,569;-0;4,894;-29;655;-8;687;-714;536;-0;3;-0;2,589;-67;1,372;0;839;-0
Jan 12, 2019;4:00 AM;13,228;1,947;-0;5,118;0;1,056;-0;716;-703;540;-0;3;-0;2,764;-67;1,028;-15;841;-0
Jan 12, 2019;5:00 AM;14,564;2,112;-0;5,352;0;1,112;-0;969;-675;557;-0;59;-0;2,955;-49;1,125;-2;1,049;-0
Jan 12, 2019;6:00 AM;16,400;2,389;-0;5,909;0;1,247;-0;1,046;-612;538;-0;61;-0;3,148;-37;1,557;0;1,154;-0
Jan 12, 2019;7:00 AM;15,486;1,615;-0;5,504;0;1,307;-0;1,412;-526;490;-0;61;-0;3,106;-6;1,341;-3;1,185;-0
Jan 12, 2019;8:00 AM;14,434;1,211;-0;4,910;0;1,236;-0;1,744;-424;436;-0;61;-0;3,266;0;932;-49;1,111;-0
Jan 12, 2019;9:00 AM;13,885;1,285;-0;4,532;0;1,284;-0;1,723;-376;457;-0;61;-0;3,021;0;870;-86;1,114;-0
Jan 12, 2019;10:00 AM;13,563;1,767;-0;3,651;-16;1,265;-0;1,886;-358;516;-0;61;-0;2,798;0;882;-28;1,139;-0
Jan 12, 2019;11:00 AM;12,870;1,922;-0;3,263;-44;1,318;-0;1,816;-331;518;-0;61;-0;2,508;0;782;-15;1,072;-0
Jan 12, 2019;12:00 PM;13,648;2,241;-0;3,099;-82;2,003;-0;1,818;-313;502;-0;61;-0;2,452;0;828;0;1,039;-0
Jan 12, 2019;1:00 PM;14,361;2,241;-0;3,446;-19;2,025;-0;1,891;-255;455;-0;61;-0;2,861;-26;650;-41;1,072;-0
Jan 12, 2019;2:00 PM;15,044;1,839;-0;4,364;0;2,023;-0;1,924;-219;391;-0;61;-0;3,183;-1;523;-224;1,180;-0
Jan 12, 2019;3:00 PM;14,919;1,653;-0;4,625;0;1,985;-0;1,910;-239;374;-0;61;-0;3,100;0;539;-217;1,128;-0
Jan 12, 2019;4:00 PM;14,761;1,518;-0;4,650;0;2,028;-0;1,963;-223;397;-0;61;-0;3,034;0;517;-224;1,040;-0
Jan 12, 2019;5:00 PM;14,150;1,495;-0;4,377;0;2,015;-0;1,906;-252;485;-0;61;-0;2,935;-4;416;-302;1,018;-0
Jan 12, 2019;6:00 PM;14,094;1,697;-0;4,205;0;1,618;-0;1,838;-265;477;-0;61;-0;2,877;0;607;-138;1,117;-0
Jan 12, 2019;7:00 PM;14,396;1,942;-0;4,097;0;1,643;-0;1,796;-261;465;-0;61;-0;3,024;0;639;-131;1,121;-0
Jan 12, 2019;8:00 PM;14,910;2,019;-0;4,128;0;1,701;-0;1,991;-216;421;-0;61;-0;3,480;0;442;-331;1,214;-0
Jan 12, 2019;9:00 PM;13,926;1,874;-0;4,226;0;1,873;-0;1,755;-237;400;-0;61;-0;2,977;0;247;-305;1,055;-0
Jan 12, 2019;10:00 PM;14,021;1,709;-0;4,339;0;2,112;-0;1,834;-238;404;-0;61;-0;3,185;0;36;-433;1,012;-0
Jan 12, 2019;11:00 PM;14,188;1,526;-0;4,700;0;1,996;-0;1,692;-256;364;-0;61;-0;3,241;0;101;-320;1,083;-0
Jan 13, 2019;12:00 AM;14,421;1,611;-0;4,411;0;2,024;-0;1,467;-268;385;-0;75;-0;3,196;0;461;-135;1,194;-0
Jan 13, 2019;1:00 AM;14,897;1,592;-0;4,904;0;1,877;-0;1,516;-261;354;-0;75;-0;3,282;-1;610;-204;1,153;-0
Jan 13, 2019;2:00 AM;15,735;1,762;-0;5,254;0;1,724;-0;1,551;-252;374;-0;75;-0;3,311;-8;788;-9;1,165;-0
Jan 13, 2019;3:00 AM;15,923;1,913;-0;5,159;0;1,796;-0;1,575;-243;413;-0;75;-0;3,357;-3;724;-17;1,174;-0
Jan 13, 2019;4:00 AM;15,335;1,809;-0;4,950;0;1,655;-0;1,678;-187;403;-0;75;-0;3,399;0;564;-158;1,147;-0
Jan 13, 2019;5:00 AM;15,203;1,966;-0;4,860;0;1,627;-0;1,569;-142;407;-0;75;-0;3,391;0;572;-173;1,051;-0
Jan 13, 2019;6:00 AM;15,129;2,005;-0;4,829;0;1,770;-0;1,445;-179;356;-0;75;-0;3,231;-2;716;-193;1,076;-0
Jan 13, 2019;7:00 AM;15,137;2,182;-0;4,805;0;1,889;-0;1,399;-246;350;-0;75;-0;3,050;-1;748;-170;1,056;-0
Jan 13, 2019;8:00 AM;15,327;1,958;-0;4,891;0;1,853;-0;1,683;-203;349;-0;75;-0;3,159;0;638;-366;1,290;-0
Jan 13, 2019;9:00 AM;14,614;1,801;-0;4,735;0;1,866;-0;2,159;-137;278;-0;75;-0;3,196;-8;183;-574;1,040;-0
Jan 13, 2019;10:00 AM;14,059;1,875;-0;4,305;0;1,842;-0;2,097;-130;312;-0;75;-0;3,054;-16;173;-502;974;-0
Jan 13, 2019;11:00 AM;14,122;1,618;-0;4,049;0;1,786;-0;2,181;-119;371;-0;75;-0;3,296;0;156;-380;1,089;-0
Jan 13, 2019;12:00 PM;13,383;1,397;-0;3,851;0;1,876;-0;1,967;-191;390;-0;75;-0;3,077;-4;241;-278;982;-0
Jan 13, 2019;1:00 PM;12,855;1,308;-0;3,822;0;1,902;-0;2,013;-134;324;-0;63;-0;3,000;-28;107;-420;898;-0
Jan 13, 2019;2:00 PM;12,536;1,310;-0;3,810;0;2,087;-0;1,929;-135;281;-0;61;-0;2,877;0;5;-649;960;-0
Jan 13, 2019;3:00 PM;12,808;1,259;-0;3,792;0;2,098;-0;2,019;-124;255;-0;61;-0;3,140;0;0;-720;1,028;-0
Jan 13, 2019;4:00 PM;12,873;1,186;-0;3,876;0;2,057;-0;1,940;-104;291;-0;61;-0;3,080;0;27;-672;1,131;-0
Jan 13, 2019;5:00 PM;13,266;1,221;-0;4,099;0;2,042;-0;1,850;-132;373;-0;61;-0;3,160;0;0;-580;1,172;-0
Jan 13, 2019;6:00 PM;13,128;1,346;-0;3,679;0;2,031;-0;1,856;-135;354;-0;61;-0;3,150;0;10;-479;1,255;-0
Jan 13, 2019;7:00 PM;13,382;1,590;-0;3,672;0;2,073;-0;1,793;-165;368;-0;61;-0;3,040;-51;125;-416;1,292;-0
Jan 13, 2019;8:00 PM;12,477;1,621;-0;3,455;0;2,106;-0;1,658;-187;273;-0;61;-0;2,810;-47;27;-490;1,190;-0
Jan 13, 2019;9:00 PM;12,510;1,670;-0;3,654;0;2,093;-0;1,576;-245;234;-0;61;-0;2,911;-44;5;-601;1,196;-0
Jan 13, 2019;10:00 PM;12,259;1,548;-0;3,575;0;1,855;-0;1,478;-253;284;-0;61;-0;3,008;-25;66;-595;1,257;-0
Jan 13, 2019;11:00 PM;11,916;1,490;-0;3,619;0;1,848;-0;1,345;-258;271;-0;61;-0;2,859;-27;62;-477;1,123;-0
Jan 14, 2019;12:00 AM;13,184;1,633;-0;3,890;0;1,980;-0;1,562;-233;289;-0;62;-0;2,955;-1;330;-448;1,165;-0
Jan 14, 2019;1:00 AM;13,064;1,661;-0;3,835;0;2,140;-0;1,369;-280;300;-0;61;-0;2,979;-3;341;-483;1,144;-0
Jan 14, 2019;2:00 AM;12,733;1,493;-0;3,900;0;2,118;-0;1,143;-322;341;-0;61;-0;2,990;-22;408;-387;1,010;-0
Jan 14, 2019;3:00 AM;12,331;1,564;-0;3,855;0;1,861;-0;1,050;-304;318;-0;61;-0;3,011;-20;301;-363;997;-0
Jan 14, 2019;4:00 AM;12,281;1,461;-0;4,082;0;1,860;-0;1,008;-291;332;-0;61;-0;3,010;-17;232;-483;1,026;-0
Jan 14, 2019;5:00 AM;12,789;1,517;-0;4,264;0;1,964;-0;870;-302;388;-0;61;-0;3,087;-10;201;-293;1,042;-0
Jan 14, 2019;6:00 AM;10,632;1,408;-0;3,488;-24;1,122;-0;1,208;-357;417;-0;61;-0;2,572;-1;26;-313;1,025;-0
Jan 14, 2019;7:00 AM;7,567;1,298;-0;3,012;-83;576;-162;952;-583;479;-0;4;-0;1,560;-105;53;-173;739;-0
Jan 14, 2019;8:00 AM;7,432;1,206;-0;2,869;-86;717;-570;1,107;-618;516;-0;3;-0;1,566;-212;78;-122;978;-0
Jan 14, 2019;9:00 AM;7,391;1,229;-0;2,705;-110;714;-570;1,030;-601;533;-0;0;-56;1,760;-221;146;-106;938;-0
Jan 14, 2019;10:00 AM;7,783;1,269;-0;2,845;-59;734;-191;986;-647;511;-0;0;-211;1,774;-174;74;-92;964;-0
Jan 14, 2019;11:00 AM;8,164;1,528;-0;2,651;-13;731;-464;1,190;-466;530;-0;0;-238;1,716;-64;3;-60;1,120;-0
Jan 14, 2019;12:00 PM;8,554;1,571;-0;2,861;0;760;-22;1,249;-426;485;-0;0;-180;1,654;-65;0;-415;1,082;-0
Jan 14, 2019;1:00 PM;9,409;1,332;-0;3,139;0;1,281;-0;1,280;-413;464;-0;40;-0;1,928;-30;0;-658;1,046;-0
Jan 14, 2019;2:00 PM;10,128;1,304;-0;3,546;0;1,290;-0;1,284;-370;484;-0;60;-0;2,011;-32;0;-455;1,006;-0
Jan 14, 2019;3:00 PM;9,879;1,372;-0;3,464;0;936;-6;1,225;-373;507;-0;5;-0;2,043;-49;0;-236;991;-0
Jan 14, 2019;4:00 PM;9,134;1,262;-0;3,479;-2;577;-409;1,199;-399;530;-0;3;-0;2,145;-63;19;-136;929;-0
Jan 14, 2019;5:00 PM;7,424;1,647;-0;2,343;-57;569;-581;1,172;-546;550;-0;0;-85;1,714;-115;150;-179;842;-0
Jan 14, 2019;6:00 PM;7,457;1,838;-0;1,971;-186;596;-585;1,137;-522;639;-0;0;-279;1,484;-116;511;0;969;-0
Jan 14, 2019;7:00 PM;7,410;1,994;-0;1,911;-194;648;-585;1,091;-654;653;-0;0;-333;1,445;-203;668;0;969;-0
Jan 14, 2019;8:00 PM;7,855;2,031;-0;2,238;-98;399;-559;1,159;-739;581;-0;0;-101;1,730;-168;453;0;929;-0
Jan 14, 2019;9:00 PM;10,036;2,120;-0;3,106;-114;646;-31;1,160;-744;570;-0;59;-0;1,847;-199;694;0;922;-0
Jan 14, 2019;10:00 PM;10,734;1,999;-0;3,444;-112;643;-100;1,223;-631;584;-0;61;-0;1,892;-142;840;0;1,033;-0
Jan 14, 2019;11:00 PM;11,063;1,990;-0;3,597;-79;1,117;-0;1,028;-626;522;-0;61;-0;2,027;-157;661;0;922;-0
Jan 15, 2019;12:00 AM;11,732;2,086;-0;3,648;-70;1,056;-0;1,168;-684;492;-0;67;-0;2,135;-150;921;0;1,063;-0
Jan 15, 2019;1:00 AM;12,991;2,164;-0;4,122;-10;1,183;-0;1,096;-493;485;-0;4;-0;2,636;-84;819;0;1,069;-0
Jan 15, 2019;2:00 AM;12,957;2,060;-0;4,371;-94;1,053;-0;881;-464;496;-0;66;-0;2,642;-127;1,074;0;999;-0
Jan 15, 2019;3:00 AM;13,068;2,075;-0;4,484;-143;1,179;-0;836;-525;507;-0;70;-0;2,564;-242;1,331;0;932;-0
Jan 15, 2019;4:00 AM;13,002;2,174;-0;4,306;-83;1,264;-0;883;-452;538;-0;70;-0;2,549;-306;1,070;0;989;-0
Jan 15, 2019;5:00 AM;14,455;2,103;-0;4,668;-188;1,266;-0;1,229;-363;619;-0;70;-0;2,642;-75;1,391;0;1,093;-0
Jan 15, 2019;6:00 AM;15,091;1,977;-0;4,849;-393;1,229;-0;1,468;-284;684;-0;70;-0;2,367;-54;1,982;0;1,196;-0
Jan 15, 2019;7:00 AM;13,900;2,401;-0;3,973;-606;1,183;-0;1,300;-381;790;-0;5;-0;1,645;-275;2,733;0;1,132;-0
Jan 15, 2019;8:00 AM;12,529;2,296;-0;3,431;-551;627;-0;1,326;-425;724;-0;3;-0;1,717;-133;2,330;0;1,184;-0
Jan 15, 2019;9:00 AM;13,303;2,512;-0;3,719;-530;1,129;-0;1,165;-434;747;-0;3;-0;1,708;-155;2,194;0;1,245;-0
Jan 15, 2019;10:00 AM;12,439;2,334;-0;3,467;-422;956;-0;1,281;-399;715;-0;3;-0;1,720;-76;1,682;0;1,178;-0
Jan 15, 2019;11:00 AM;11,952;2,350;-0;3,448;-345;244;-38;1,469;-344;707;-0;3;-0;1,839;-34;1,594;0;1,059;-0
Jan 15, 2019;12:00 PM;11,922;1,910;-0;3,502;-297;905;-0;1,320;-308;661;-0;3;-0;1,959;-24;1,317;0;974;-0
Jan 15, 2019;1:00 PM;12,836;1,844;-0;3,881;-214;1,248;-0;1,354;-298;635;-0;3;-0;2,384;-30;1,040;0;989;-0
Jan 15, 2019;2:00 PM;13,323;1,687;-0;3,954;-142;1,291;-0;1,710;-262;621;-0;3;-0;2,582;-10;853;0;1,036;-0
Jan 15, 2019;3:00 PM;12,875;1,761;-0;4,067;-77;1,293;-0;1,371;-196;600;-0;67;-0;2,331;-22;657;-7;1,030;-0
Jan 15, 2019;4:00 PM;12,080;1,794;-0;3,617;-141;1,326;-0;1,187;-215;596;-0;71;-0;2,038;-32;826;0;1,013;-0
Jan 15, 2019;5:00 PM;10,729;1,860;-0;3,115;-260;1,321;-0;922;-190;645;-0;71;-0;1,503;-53;945;0;850;-0
Jan 15, 2019;6:00 PM;9,665;2,050;-0;2,422;-274;1,278;-0;786;-237;682;-0;71;-0;1,241;-102;936;0;812;-0
Jan 15, 2019;7:00 PM;9,644;2,171;-0;2,321;-284;1,294;-0;938;-310;647;-0;71;-0;1,214;-188;816;0;954;-0
Jan 15, 2019;8:00 PM;9,753;2,248;-0;2,246;-292;1,293;-0;1,071;-457;589;-0;71;-0;1,405;-174;865;0;888;-0
Jan 15, 2019;9:00 PM;10,512;1,761;-0;3,540;-206;1,258;-0;1,111;-733;625;-0;71;-0;1,764;-298;678;0;941;-0
Jan 15, 2019;10:00 PM;11,002;1,671;-0;3,995;-203;1,262;-0;1,019;-768;667;-0;71;-0;1,799;-425;994;0;920;-0
Jan 15, 2019;11:00 PM;11,705;1,710;-0;4,062;-87;1,235;-0;989;-728;573;-0;71;-0;2,222;-263;938;0;983;-0
Jan 16, 2019;12:00 AM;10,571;1,732;-0;3,235;-1;1,232;-0;1,051;-437;437;-0;71;-0;2,179;-101;254;-235;1,154;-0
Jan 16, 2019;1:00 AM;11,379;1,683;-0;3,824;0;1,199;-0;1,084;-405;461;-0;71;-0;2,348;-96;329;-332;1,213;-0
Jan 16, 2019;2:00 AM;12,027;1,607;-0;4,070;0;1,267;-0;1,085;-383;466;-0;71;-0;2,514;-80;467;-263;1,206;-0
Jan 16, 2019;3:00 AM;12,218;1,683;-0;4,257;0;1,259;-0;1,018;-436;516;-0;71;-0;2,553;-92;562;-337;1,164;-0
