Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Aug 23, 2019;9:00 AM;69,659;396;397;3,390;50,793
Aug 23, 2019;9:15 AM;-;380;362;3,807;-
Aug 23, 2019;9:30 AM;-;363;327;4,208;-
Aug 23, 2019;9:45 AM;-;346;303;4,590;-
Aug 23, 2019;10:00 AM;76,114;331;281;4,946;52,072
Aug 23, 2019;10:15 AM;-;320;289;5,275;-
Aug 23, 2019;10:30 AM;-;309;298;5,569;-
Aug 23, 2019;10:45 AM;-;297;298;5,829;-
Aug 23, 2019;11:00 AM;80,839;286;299;6,064;53,177
Aug 23, 2019;11:15 AM;-;275;307;6,268;-
Aug 23, 2019;11:30 AM;-;263;317;6,436;-
Aug 23, 2019;11:45 AM;-;251;326;6,574;-
Aug 23, 2019;12:00 PM;82,404;240;333;6,693;52,980
Aug 23, 2019;12:15 PM;-;228;335;6,781;-
Aug 23, 2019;12:30 PM;-;215;337;6,845;-
Aug 23, 2019;12:45 PM;-;203;338;6,877;-
Aug 23, 2019;1:00 PM;81,128;192;339;6,892;51,714
Aug 23, 2019;1:15 PM;-;181;338;6,875;-
Aug 23, 2019;1:30 PM;-;171;337;6,830;-
Aug 23, 2019;1:45 PM;-;160;336;6,762;-
Aug 23, 2019;2:00 PM;78,165;151;333;6,676;50,403
Aug 23, 2019;2:15 PM;-;142;333;6,561;-
Aug 23, 2019;2:30 PM;-;133;331;6,412;-
Aug 23, 2019;2:45 PM;-;125;330;6,236;-
Aug 23, 2019;3:00 PM;73,983;117;329;6,044;49,462
Aug 23, 2019;3:15 PM;-;109;327;5,827;-
Aug 23, 2019;3:30 PM;-;101;325;5,587;-
Aug 23, 2019;3:45 PM;-;93;327;5,336;-
Aug 23, 2019;4:00 PM;69,187;86;330;5,062;49,182
Aug 23, 2019;4:15 PM;-;78;337;4,763;-
Aug 23, 2019;4:30 PM;-;71;344;4,435;-
Aug 23, 2019;4:45 PM;-;64;350;4,087;-
Aug 23, 2019;5:00 PM;63,793;58;355;3,716;49,624
Aug 23, 2019;5:15 PM;-;53;375;3,322;-
Aug 23, 2019;5:30 PM;-;47;395;2,903;-
Aug 23, 2019;5:45 PM;-;42;414;2,490;-
Aug 23, 2019;6:00 PM;58,478;37;434;2,076;50,395
Aug 23, 2019;6:15 PM;-;34;463;1,684;-
Aug 23, 2019;6:30 PM;-;31;491;1,308;-
Aug 23, 2019;6:45 PM;-;28;524;975;-
Aug 23, 2019;7:00 PM;54,022;24;560;677;49,781
Aug 23, 2019;7:15 PM;-;21;622;435;-
Aug 23, 2019;7:30 PM;-;19;685;275;-
Aug 23, 2019;7:45 PM;-;15;757;152;-
Aug 23, 2019;8:00 PM;52,349;14;831;67;48,449
Aug 23, 2019;8:15 PM;-;14;902;28;-
Aug 23, 2019;8:30 PM;-;13;974;1;-
Aug 23, 2019;8:45 PM;-;13;1,044;0;-
Aug 23, 2019;9:00 PM;51,359;13;1,110;0;46,493
Aug 23, 2019;9:15 PM;-;14;1,168;0;-
Aug 23, 2019;9:30 PM;-;16;1,228;0;-
Aug 23, 2019;9:45 PM;-;16;1,301;0;-
Aug 23, 2019;10:00 PM;48,610;16;1,389;0;42,632
Aug 23, 2019;10:15 PM;-;16;1,449;0;-
Aug 23, 2019;10:30 PM;-;19;1,508;0;-
Aug 23, 2019;10:45 PM;-;19;1,563;0;-
Aug 23, 2019;11:00 PM;46,701;21;1,620;0;40,091
Aug 23, 2019;11:15 PM;-;23;1,626;0;-
Aug 23, 2019;11:30 PM;-;26;1,632;0;-
Aug 23, 2019;11:45 PM;-;28;1,635;0;-
Aug 24, 2019;12:00 AM;43,739;35;1,593;0;37,317
Aug 24, 2019;12:15 AM;-;38;1,576;0;-
Aug 24, 2019;12:30 AM;-;42;1,558;0;-
Aug 24, 2019;12:45 AM;-;45;1,538;0;-
Aug 24, 2019;1:00 AM;41,085;50;1,516;0;34,906
Aug 24, 2019;1:15 AM;-;54;1,496;0;-
Aug 24, 2019;1:30 AM;-;58;1,478;0;-
Aug 24, 2019;1:45 AM;-;62;1,466;0;-
Aug 24, 2019;2:00 AM;40,021;66;1,458;0;33,980
Aug 24, 2019;2:15 AM;-;70;1,447;0;-
Aug 24, 2019;2:30 AM;-;74;1,435;0;-
Aug 24, 2019;2:45 AM;-;78;1,413;0;-
Aug 24, 2019;3:00 AM;39,836;84;1,406;0;33,922
Aug 24, 2019;3:15 AM;-;89;1,393;0;-
Aug 24, 2019;3:30 AM;-;94;1,379;0;-
Aug 24, 2019;3:45 AM;-;100;1,370;0;-
Aug 24, 2019;4:00 AM;39,680;106;1,361;0;33,831
Aug 24, 2019;4:15 AM;-;112;1,351;0;-
Aug 24, 2019;4:30 AM;-;118;1,341;0;-
Aug 24, 2019;4:45 AM;-;123;1,339;0;-
Aug 24, 2019;5:00 AM;40,076;129;1,336;0;34,206
Aug 24, 2019;5:15 AM;-;132;1,334;0;-
Aug 24, 2019;5:30 AM;-;135;1,333;0;-
Aug 24, 2019;5:45 AM;-;139;1,332;0;-
Aug 24, 2019;6:00 AM;42,214;142;1,333;3;36,000
Aug 24, 2019;6:15 AM;-;148;1,331;37;-
Aug 24, 2019;6:30 AM;-;152;1,329;84;-
Aug 24, 2019;6:45 AM;-;157;1,325;174;-
Aug 24, 2019;7:00 AM;46,523;162;1,318;351;37,633
Aug 24, 2019;7:15 AM;-;167;1,292;608;-
Aug 24, 2019;7:30 AM;-;172;1,264;910;-
Aug 24, 2019;7:45 AM;-;177;1,225;1,248;-
Aug 24, 2019;8:00 AM;54,051;181;1,177;1,612;40,513
Aug 24, 2019;8:15 AM;-;185;1,054;1,998;-
Aug 24, 2019;8:30 AM;-;190;937;2,398;-
Aug 24, 2019;8:45 AM;-;195;806;2,807;-
Aug 24, 2019;9:00 AM;62,000;200;691;3,214;43,589
Aug 24, 2019;9:15 AM;-;206;618;3,613;-
Aug 24, 2019;9:30 AM;-;212;548;3,999;-
Aug 24, 2019;9:45 AM;-;217;526;4,366;-
Aug 24, 2019;10:00 AM;67,915;222;509;4,708;44,198
Aug 24, 2019;10:15 AM;-;225;538;5,023;-
Aug 24, 2019;10:30 AM;-;229;568;5,305;-
Aug 24, 2019;10:45 AM;-;232;605;5,556;-
Aug 24, 2019;11:00 AM;73,347;235;643;5,780;45,338
Aug 24, 2019;11:15 AM;-;235;703;5,974;-
Aug 24, 2019;11:30 AM;-;236;765;6,133;-
Aug 24, 2019;11:45 AM;-;236;808;6,263;-
Aug 24, 2019;12:00 PM;76,295;237;849;6,375;45,822
Aug 24, 2019;12:15 PM;-;239;886;6,459;-
Aug 24, 2019;12:30 PM;-;239;924;6,520;-
Aug 24, 2019;12:45 PM;-;239;954;6,553;-
Aug 24, 2019;1:00 PM;75,266;242;981;6,567;44,154
Aug 24, 2019;1:15 PM;-;247;998;6,555;-
Aug 24, 2019;1:30 PM;-;251;1,016;6,517;-
Aug 24, 2019;1:45 PM;-;254;1,032;6,454;-
Aug 24, 2019;2:00 PM;72,988;258;1,045;6,369;42,980
Aug 24, 2019;2:15 PM;-;265;1,057;6,257;-
Aug 24, 2019;2:30 PM;-;271;1,068;6,113;-
Aug 24, 2019;2:45 PM;-;276;1,082;5,949;-
Aug 24, 2019;3:00 PM;69,499;282;1,094;5,765;42,100
Aug 24, 2019;3:15 PM;-;287;1,120;5,557;-
Aug 24, 2019;3:30 PM;-;291;1,146;5,322;-
Aug 24, 2019;3:45 PM;-;296;1,166;5,075;-
Aug 24, 2019;4:00 PM;64,725;301;1,185;4,809;41,215
Aug 24, 2019;4:15 PM;-;310;1,211;4,517;-
Aug 24, 2019;4:30 PM;-;320;1,236;4,190;-
Aug 24, 2019;4:45 PM;-;328;1,257;3,848;-
Aug 24, 2019;5:00 PM;59,765;341;1,275;3,489;41,347
Aug 24, 2019;5:15 PM;-;363;1,304;3,112;-
Aug 24, 2019;5:30 PM;-;385;1,333;2,720;-
Aug 24, 2019;5:45 PM;-;407;1,357;2,334;-
Aug 24, 2019;6:00 PM;54,460;429;1,381;1,949;41,263
Aug 24, 2019;6:15 PM;-;453;1,401;1,585;-
Aug 24, 2019;6:30 PM;-;475;1,422;1,234;-
Aug 24, 2019;6:45 PM;-;498;1,448;923;-
Aug 24, 2019;7:00 PM;51,285;521;1,475;647;41,398
Aug 24, 2019;7:15 PM;-;543;1,524;414;-
Aug 24, 2019;7:30 PM;-;565;1,574;258;-
Aug 24, 2019;7:45 PM;-;585;1,645;138;-
Aug 24, 2019;8:00 PM;50,631;609;1,718;58;40,524
Aug 24, 2019;8:15 PM;-;637;1,812;8;-
Aug 24, 2019;8:30 PM;-;665;1,906;0;-
Aug 24, 2019;8:45 PM;-;693;2,002;0;-
Aug 24, 2019;9:00 PM;50,805;720;2,096;0;38,998
Aug 24, 2019;9:15 PM;-;745;2,161;0;-
Aug 24, 2019;9:30 PM;-;770;2,227;0;-
Aug 24, 2019;9:45 PM;-;796;2,294;0;-
Aug 24, 2019;10:00 PM;50,676;822;2,366;0;37,580
Aug 24, 2019;10:15 PM;-;838;2,410;0;-
Aug 24, 2019;10:30 PM;-;854;2,451;0;-
Aug 24, 2019;10:45 PM;-;871;2,486;0;-
Aug 24, 2019;11:00 PM;49,042;886;2,519;0;35,541
Aug 24, 2019;11:15 PM;-;888;2,499;0;-
Aug 24, 2019;11:30 PM;-;888;2,481;0;-
Aug 24, 2019;11:45 PM;-;889;2,453;0;-
Aug 25, 2019;12:00 AM;46,265;935;2,353;0;33,379
Aug 25, 2019;12:15 AM;-;921;2,324;0;-
Aug 25, 2019;12:30 AM;-;906;2,296;0;-
Aug 25, 2019;12:45 AM;-;892;2,261;0;-
Aug 25, 2019;1:00 AM;44,135;874;2,226;0;32,135
Aug 25, 2019;1:15 AM;-;846;2,185;0;-
Aug 25, 2019;1:30 AM;-;819;2,145;0;-
Aug 25, 2019;1:45 AM;-;792;2,114;0;-
Aug 25, 2019;2:00 AM;42,255;763;2,086;0;31,257
Aug 25, 2019;2:15 AM;-;732;2,048;0;-
Aug 25, 2019;2:30 AM;-;701;2,010;0;-
Aug 25, 2019;2:45 AM;-;670;1,988;0;-
Aug 25, 2019;3:00 AM;40,342;641;1,952;0;30,310
Aug 25, 2019;3:15 AM;-;615;1,920;0;-
Aug 25, 2019;3:30 AM;-;588;1,889;0;-
Aug 25, 2019;3:45 AM;-;562;1,866;0;-
Aug 25, 2019;4:00 AM;39,622;537;1,843;0;30,241
Aug 25, 2019;4:15 AM;-;515;1,841;0;-
Aug 25, 2019;4:30 AM;-;492;1,839;0;-
Aug 25, 2019;4:45 AM;-;470;1,846;0;-
Aug 25, 2019;5:00 AM;39,334;449;1,855;0;30,255
Aug 25, 2019;5:15 AM;-;438;1,847;0;-
Aug 25, 2019;5:30 AM;-;425;1,837;0;-
Aug 25, 2019;5:45 AM;-;412;1,818;0;-
Aug 25, 2019;6:00 AM;39,425;397;1,803;2;30,564
Aug 25, 2019;6:15 AM;-;384;1,785;32;-
Aug 25, 2019;6:30 AM;-;371;1,766;76;-
Aug 25, 2019;6:45 AM;-;359;1,732;155;-
Aug 25, 2019;7:00 AM;43,324;346;1,697;305;32,971
Aug 25, 2019;7:15 AM;-;330;1,630;529;-
Aug 25, 2019;7:30 AM;-;316;1,560;799;-
Aug 25, 2019;7:45 AM;-;301;1,434;1,107;-
Aug 25, 2019;8:00 AM;49,447;285;1,306;1,442;36,259
Aug 25, 2019;8:15 AM;-;274;1,115;1,793;-
Aug 25, 2019;8:30 AM;-;263;938;2,168;-
Aug 25, 2019;8:45 AM;-;253;794;2,558;-
Aug 25, 2019;9:00 AM;56,081;243;670;2,952;38,756
Aug 25, 2019;9:15 AM;-;234;590;3,347;-
Aug 25, 2019;9:30 AM;-;224;515;3,738;-
Aug 25, 2019;9:45 AM;-;216;489;4,110;-
Aug 25, 2019;10:00 AM;62,717;208;458;4,457;40,530
Aug 25, 2019;10:15 AM;-;201;455;4,767;-
Aug 25, 2019;10:30 AM;-;195;447;5,051;-
Aug 25, 2019;10:45 AM;-;189;451;5,311;-
Aug 25, 2019;11:00 AM;67,696;183;453;5,548;41,723
Aug 25, 2019;11:15 AM;-;180;482;5,749;-
Aug 25, 2019;11:30 AM;-;176;511;5,920;-
Aug 25, 2019;11:45 AM;-;172;540;6,061;-
Aug 25, 2019;12:00 PM;69,816;169;569;6,182;41,601
Aug 25, 2019;12:15 PM;-;167;597;6,269;-
Aug 25, 2019;12:30 PM;-;165;626;6,323;-
Aug 25, 2019;12:45 PM;-;164;641;6,343;-
Aug 25, 2019;1:00 PM;68,063;163;656;6,342;39,674
Aug 25, 2019;1:15 PM;-;162;666;6,311;-
Aug 25, 2019;1:30 PM;-;161;675;6,251;-
Aug 25, 2019;1:45 PM;-;162;673;6,168;-
Aug 25, 2019;2:00 PM;64,933;162;671;6,063;38,245
Aug 25, 2019;2:15 PM;-;166;667;5,935;-
Aug 25, 2019;2:30 PM;-;171;662;5,774;-
Aug 25, 2019;2:45 PM;-;176;658;5,583;-
Aug 25, 2019;3:00 PM;61,734;180;657;5,374;38,328
Aug 25, 2019;3:15 PM;-;184;663;5,139;-
Aug 25, 2019;3:30 PM;-;189;668;4,879;-
Aug 25, 2019;3:45 PM;-;194;673;4,607;-
Aug 25, 2019;4:00 PM;57,972;199;677;4,317;39,095
Aug 25, 2019;4:15 PM;-;207;674;4,006;-
Aug 25, 2019;4:30 PM;-;216;672;3,674;-
Aug 25, 2019;4:45 PM;-;223;672;3,342;-
Aug 25, 2019;5:00 PM;53,583;232;671;3,004;39,846
Aug 25, 2019;5:15 PM;-;238;683;2,671;-
Aug 25, 2019;5:30 PM;-;244;691;2,333;-
Aug 25, 2019;5:45 PM;-;250;718;2,004;-
Aug 25, 2019;6:00 PM;49,173;256;748;1,678;39,906
Aug 25, 2019;6:15 PM;-;262;794;1,368;-
Aug 25, 2019;6:30 PM;-;269;840;1,075;-
Aug 25, 2019;6:45 PM;-;275;893;810;-
Aug 25, 2019;7:00 PM;47,120;283;945;566;40,376
Aug 25, 2019;7:15 PM;-;290;1,033;359;-
Aug 25, 2019;7:30 PM;-;295;1,125;219;-
Aug 25, 2019;7:45 PM;-;304;1,215;114;-
Aug 25, 2019;8:00 PM;47,591;312;1,313;46;40,392
Aug 25, 2019;8:15 PM;-;323;1,412;6;-
Aug 25, 2019;8:30 PM;-;333;1,518;0;-
Aug 25, 2019;8:45 PM;-;344;1,594;0;-
Aug 25, 2019;9:00 PM;48,016;356;1,666;0;39,624
Aug 25, 2019;9:15 PM;-;363;1,711;0;-
Aug 25, 2019;9:30 PM;-;369;1,757;0;-
Aug 25, 2019;9:45 PM;-;376;1,795;0;-
Aug 25, 2019;10:00 PM;47,239;384;1,825;0;38,421
Aug 25, 2019;10:15 PM;-;386;1,823;0;-
Aug 25, 2019;10:30 PM;-;387;1,821;0;-
Aug 25, 2019;10:45 PM;-;389;1,803;0;-
Aug 25, 2019;11:00 PM;44,752;389;1,788;0;36,412
Aug 25, 2019;11:15 PM;-;375;1,741;0;-
Aug 25, 2019;11:30 PM;-;361;1,694;0;-
Aug 25, 2019;11:45 PM;-;347;1,647;0;-
Aug 26, 2019;12:00 AM;41,338;284;1,597;0;34,374
Aug 26, 2019;12:15 AM;-;269;1,517;0;-
Aug 26, 2019;12:30 AM;-;252;1,441;0;-
Aug 26, 2019;12:45 AM;-;237;1,368;0;-
Aug 26, 2019;1:00 AM;39,755;222;1,295;0;34,153
Aug 26, 2019;1:15 AM;-;204;1,233;0;-
Aug 26, 2019;1:30 AM;-;187;1,172;0;-
Aug 26, 2019;1:45 AM;-;173;1,117;0;-
Aug 26, 2019;2:00 AM;38,244;155;1,071;0;33,688
Aug 26, 2019;2:15 AM;-;144;1,024;0;-
Aug 26, 2019;2:30 AM;-;132;978;0;-
Aug 26, 2019;2:45 AM;-;120;933;0;-
Aug 26, 2019;3:00 AM;37,653;110;884;0;33,933
Aug 26, 2019;3:15 AM;-;104;847;0;-
Aug 26, 2019;3:30 AM;-;99;810;0;-
Aug 26, 2019;3:45 AM;-;92;776;0;-
Aug 26, 2019;4:00 AM;38,627;87;739;0;35,489
Aug 26, 2019;4:15 AM;-;83;715;0;-
Aug 26, 2019;4:30 AM;-;80;690;0;-
Aug 26, 2019;4:45 AM;-;77;669;0;-
Aug 26, 2019;5:00 AM;41,321;73;648;0;38,471
Aug 26, 2019;5:15 AM;-;71;643;0;-
Aug 26, 2019;5:30 AM;-;69;639;0;-
Aug 26, 2019;5:45 AM;-;68;640;0;-
Aug 26, 2019;6:00 AM;47,766;65;640;1;44,684
Aug 26, 2019;6:15 AM;-;65;642;31;-
Aug 26, 2019;6:30 AM;-;63;644;73;-
Aug 26, 2019;6:45 AM;-;62;645;152;-
Aug 26, 2019;7:00 AM;55,094;61;643;302;49,824
Aug 26, 2019;7:15 AM;-;61;616;515;-
Aug 26, 2019;7:30 AM;-;61;587;774;-
Aug 26, 2019;7:45 AM;-;61;513;1,078;-
Aug 26, 2019;8:00 AM;63,250;60;441;1,406;53,957
Aug 26, 2019;8:15 AM;-;60;354;1,749;-
Aug 26, 2019;8:30 AM;-;60;277;2,115;-
Aug 26, 2019;8:45 AM;-;59;218;2,494;-
Aug 26, 2019;9:00 AM;68,968;59;170;2,878;54,391
Aug 26, 2019;9:15 AM;-;58;154;3,256;-
Aug 26, 2019;9:30 AM;-;57;138;3,626;-
Aug 26, 2019;9:45 AM;-;57;134;3,991;-
Aug 26, 2019;10:00 AM;75,229;56;131;4,337;55,337
Aug 26, 2019;10:15 AM;-;55;133;4,649;-
Aug 26, 2019;10:30 AM;-;54;135;4,937;-
Aug 26, 2019;10:45 AM;-;52;155;5,202;-
Aug 26, 2019;11:00 AM;80,177;51;174;5,444;56,201
Aug 26, 2019;11:15 AM;-;51;202;5,654;-
Aug 26, 2019;11:30 AM;-;52;234;5,828;-
Aug 26, 2019;11:45 AM;-;53;266;5,970;-
Aug 26, 2019;12:00 PM;83,190;52;307;6,094;56,785
Aug 26, 2019;12:15 PM;-;53;338;6,185;-
Aug 26, 2019;12:30 PM;-;54;369;6,243;-
Aug 26, 2019;12:45 PM;-;55;394;6,264;-
Aug 26, 2019;1:00 PM;82,753;55;417;6,261;56,062
Aug 26, 2019;1:15 PM;-;56;433;6,224;-
Aug 26, 2019;1:30 PM;-;57;448;6,157;-
Aug 26, 2019;1:45 PM;-;58;462;6,064;-
Aug 26, 2019;2:00 PM;79,402;59;476;5,952;54,335
Aug 26, 2019;2:15 PM;-;63;483;5,814;-
Aug 26, 2019;2:30 PM;-;66;489;5,644;-
Aug 26, 2019;2:45 PM;-;69;497;5,456;-
Aug 26, 2019;3:00 PM;74,934;73;507;5,254;53,046
Aug 26, 2019;3:15 PM;-;77;509;5,019;-
Aug 26, 2019;3:30 PM;-;82;510;4,761;-
Aug 26, 2019;3:45 PM;-;86;514;4,497;-
Aug 26, 2019;4:00 PM;69,440;91;518;4,214;51,892
Aug 26, 2019;4:15 PM;-;95;531;3,919;-
Aug 26, 2019;4:30 PM;-;98;544;3,601;-
Aug 26, 2019;4:45 PM;-;103;561;3,275;-
Aug 26, 2019;5:00 PM;63,832;107;578;2,940;51,155
Aug 26, 2019;5:15 PM;-;113;603;2,609;-
Aug 26, 2019;5:30 PM;-;119;623;2,272;-
Aug 26, 2019;5:45 PM;-;125;641;1,949;-
Aug 26, 2019;6:00 PM;60,605;131;658;1,626;52,495
Aug 26, 2019;6:15 PM;-;137;690;1,316;-
Aug 26, 2019;6:30 PM;-;143;716;1,024;-
Aug 26, 2019;6:45 PM;-;150;746;773;-
Aug 26, 2019;7:00 PM;57,425;156;777;540;52,115
Aug 26, 2019;7:15 PM;-;162;832;334;-
Aug 26, 2019;7:30 PM;-;168;888;199;-
Aug 26, 2019;7:45 PM;-;174;979;101;-
Aug 26, 2019;8:00 PM;56,974;181;1,071;40;51,287
Aug 26, 2019;8:15 PM;-;187;1,175;3;-
Aug 26, 2019;8:30 PM;-;194;1,285;0;-
Aug 26, 2019;8:45 PM;-;200;1,351;0;-
Aug 26, 2019;9:00 PM;55,697;206;1,417;0;48,895
Aug 26, 2019;9:15 PM;-;212;1,468;0;-
Aug 26, 2019;9:30 PM;-;217;1,520;0;-
Aug 26, 2019;9:45 PM;-;223;1,542;0;-
Aug 26, 2019;10:00 PM;53,130;229;1,554;0;46,014
Aug 26, 2019;10:15 PM;-;238;1,545;0;-
Aug 26, 2019;10:30 PM;-;245;1,536;0;-
Aug 26, 2019;10:45 PM;-;254;1,517;0;-
Aug 26, 2019;11:00 PM;50,445;263;1,497;0;43,571
Aug 26, 2019;11:15 PM;-;269;1,464;0;-
Aug 26, 2019;11:30 PM;-;275;1,430;0;-
Aug 26, 2019;11:45 PM;-;283;1,393;0;-
Aug 27, 2019;12:00 AM;49,012;232;1,372;0;42,837
Aug 27, 2019;12:15 AM;-;236;1,329;0;-
Aug 27, 2019;12:30 AM;-;240;1,285;0;-
Aug 27, 2019;12:45 AM;-;244;1,238;0;-
Aug 27, 2019;1:00 AM;46,795;246;1,193;0;41,313
Aug 27, 2019;1:15 AM;-;245;1,150;0;-
Aug 27, 2019;1:30 AM;-;246;1,107;0;-
Aug 27, 2019;1:45 AM;-;245;1,052;0;-
Aug 27, 2019;2:00 AM;45,136;244;1,002;0;40,412
Aug 27, 2019;2:15 AM;-;243;959;0;-
Aug 27, 2019;2:30 AM;-;241;917;0;-
Aug 27, 2019;2:45 AM;-;241;879;0;-
Aug 27, 2019;3:00 AM;44,317;240;853;0;40,074
Aug 27, 2019;3:15 AM;-;240;832;0;-
Aug 27, 2019;3:30 AM;-;239;812;0;-
Aug 27, 2019;3:45 AM;-;237;791;0;-
Aug 27, 2019;4:00 AM;44,769;237;771;0;40,791
Aug 27, 2019;4:15 AM;-;234;765;0;-
Aug 27, 2019;4:30 AM;-;232;759;0;-
Aug 27, 2019;4:45 AM;-;229;753;0;-
Aug 27, 2019;5:00 AM;47,369;227;744;0;43,480
Aug 27, 2019;5:15 AM;-;228;744;0;-
Aug 27, 2019;5:30 AM;-;228;744;0;-
Aug 27, 2019;5:45 AM;-;230;746;0;-
Aug 27, 2019;6:00 AM;52,273;230;747;1;48,033
Aug 27, 2019;6:15 AM;-;234;759;28;-
Aug 27, 2019;6:30 AM;-;237;772;69;-
Aug 27, 2019;6:45 AM;-;242;775;148;-
Aug 27, 2019;7:00 AM;60,138;246;775;301;53,382
Aug 27, 2019;7:15 AM;-;248;765;524;-
Aug 27, 2019;7:30 AM;-;252;751;803;-
Aug 27, 2019;7:45 AM;-;254;715;1,123;-
Aug 27, 2019;8:00 AM;68,068;256;673;1,466;56,734
Aug 27, 2019;8:15 AM;-;256;580;1,841;-
Aug 27, 2019;8:30 AM;-;258;492;2,235;-
Aug 27, 2019;8:45 AM;-;258;386;2,635;-
Aug 27, 2019;9:00 AM;74,739;259;297;3,037;58,235
Aug 27, 2019;9:15 AM;-;259;254;3,436;-
Aug 27, 2019;9:30 AM;-;261;212;3,825;-
Aug 27, 2019;9:45 AM;-;260;206;4,200;-
Aug 27, 2019;10:00 AM;81,083;260;197;4,546;59,211
Aug 27, 2019;10:15 AM;-;261;208;4,863;-
Aug 27, 2019;10:30 AM;-;261;218;5,150;-
Aug 27, 2019;10:45 AM;-;261;241;5,407;-
Aug 27, 2019;11:00 AM;86,517;259;266;5,636;60,657
Aug 27, 2019;11:15 AM;-;253;294;5,840;-
Aug 27, 2019;11:30 AM;-;247;323;6,007;-
Aug 27, 2019;11:45 AM;-;241;351;6,146;-
Aug 27, 2019;12:00 PM;89,079;235;381;6,260;61,105
Aug 27, 2019;12:15 PM;-;231;407;6,341;-
Aug 27, 2019;12:30 PM;-;226;433;6,386;-
Aug 27, 2019;12:45 PM;-;222;457;6,397;-
Aug 27, 2019;1:00 PM;87,741;218;481;6,384;59,671
Aug 27, 2019;1:15 PM;-;216;498;6,345;-
Aug 27, 2019;1:30 PM;-;214;514;6,277;-
Aug 27, 2019;1:45 PM;-;211;524;6,190;-
Aug 27, 2019;2:00 PM;84,531;210;530;6,078;58,145
Aug 27, 2019;2:15 PM;-;217;530;5,941;-
Aug 27, 2019;2:30 PM;-;223;531;5,780;-
Aug 27, 2019;2:45 PM;-;230;523;5,594;-
Aug 27, 2019;3:00 PM;79,884;237;518;5,385;56,703
Aug 27, 2019;3:15 PM;-;250;521;5,150;-
Aug 27, 2019;3:30 PM;-;262;525;4,895;-
Aug 27, 2019;3:45 PM;-;275;529;4,637;-
Aug 27, 2019;4:00 PM;74,557;289;530;4,355;55,608
Aug 27, 2019;4:15 PM;-;305;532;4,057;-
Aug 27, 2019;4:30 PM;-;321;536;3,737;-
Aug 27, 2019;4:45 PM;-;338;539;3,411;-
Aug 27, 2019;5:00 PM;68,212;356;543;3,070;54,279
Aug 27, 2019;5:15 PM;-;375;551;2,724;-
Aug 27, 2019;5:30 PM;-;393;560;2,365;-
Aug 27, 2019;5:45 PM;-;412;569;2,016;-
Aug 27, 2019;6:00 PM;63,564;430;578;1,668;54,523
Aug 27, 2019;6:15 PM;-;449;589;1,343;-
Aug 27, 2019;6:30 PM;-;468;601;1,035;-
Aug 27, 2019;6:45 PM;-;486;626;768;-
Aug 27, 2019;7:00 PM;60,196;505;648;524;54,192
Aug 27, 2019;7:15 PM;-;521;674;319;-
Aug 27, 2019;7:30 PM;-;538;699;188;-
Aug 27, 2019;7:45 PM;-;554;744;89;-
Aug 27, 2019;8:00 PM;59,363;572;792;33;53,404
Aug 27, 2019;8:15 PM;-;579;864;2;-
Aug 27, 2019;8:30 PM;-;586;937;0;-
Aug 27, 2019;8:45 PM;-;593;1,003;0;-
Aug 27, 2019;9:00 PM;58,897;595;1,075;0;51,996
Aug 27, 2019;9:15 PM;-;587;1,122;0;-
Aug 27, 2019;9:30 PM;-;581;1,168;0;-
Aug 27, 2019;9:45 PM;-;575;1,199;0;-
Aug 27, 2019;10:00 PM;55,844;568;1,229;0;48,711
Aug 27, 2019;10:15 PM;-;553;1,236;0;-
Aug 27, 2019;10:30 PM;-;539;1,243;0;-
Aug 27, 2019;10:45 PM;-;524;1,243;0;-
Aug 27, 2019;11:00 PM;52,104;513;1,246;0;45,265
Aug 27, 2019;11:15 PM;-;500;1,227;0;-
Aug 27, 2019;11:30 PM;-;489;1,206;0;-
Aug 27, 2019;11:45 PM;-;477;1,182;0;-
Aug 28, 2019;12:00 AM;48,760;460;1,192;0;42,371
Aug 28, 2019;12:15 AM;-;444;1,167;0;-
Aug 28, 2019;12:30 AM;-;428;1,143;0;-
Aug 28, 2019;12:45 AM;-;412;1,144;0;-
Aug 28, 2019;1:00 AM;46,662;397;1,143;0;40,705
Aug 28, 2019;1:15 AM;-;383;1,124;0;-
Aug 28, 2019;1:30 AM;-;369;1,106;0;-
Aug 28, 2019;1:45 AM;-;356;1,080;0;-
Aug 28, 2019;2:00 AM;45,205;342;1,062;0;39,702
Aug 28, 2019;2:15 AM;-;329;1,059;0;-
Aug 28, 2019;2:30 AM;-;318;1,053;0;-
Aug 28, 2019;2:45 AM;-;305;1,037;0;-
Aug 28, 2019;3:00 AM;44,673;294;1,029;0;39,483
Aug 28, 2019;3:15 AM;-;285;1,022;0;-
Aug 28, 2019;3:30 AM;-;273;1,018;0;-
Aug 28, 2019;3:45 AM;-;263;1,006;0;-
Aug 28, 2019;4:00 AM;45,063;255;993;0;40,091
Aug 28, 2019;4:15 AM;-;254;991;0;-
Aug 28, 2019;4:30 AM;-;252;988;0;-
Aug 28, 2019;4:45 AM;-;252;988;0;-
Aug 28, 2019;5:00 AM;47,014;252;987;0;42,083
Aug 28, 2019;5:15 AM;-;251;984;0;-
Aug 28, 2019;5:30 AM;-;250;981;0;-
